Time,Volt
2.14E-07,-9.94E+00
2.16E-07,-9.94E+00
2.18E-07,-9.94E+00
2.20E-07,-9.86E+00
2.22E-07,-9.94E+00
2.24E-07,-9.94E+00
2.26E-07,-1.00E+01
2.28E-07,-9.94E+00
2.30E-07,-9.86E+00
2.32E-07,-9.94E+00
2.34E-07,-9.94E+00
2.36E-07,-9.94E+00
2.38E-07,-9.94E+00
2.40E-07,-9.94E+00
2.42E-07,-9.94E+00
2.44E-07,-9.94E+00
2.46E-07,-9.94E+00
2.48E-07,-9.94E+00
2.50E-07,-9.86E+00
2.52E-07,-9.94E+00
2.54E-07,-9.94E+00
2.56E-07,-1.00E+01
2.58E-07,-9.94E+00
2.60E-07,-9.86E+00
2.62E-07,-9.94E+00
2.64E-07,-9.94E+00
2.66E-07,-9.94E+00
2.68E-07,-9.94E+00
2.70E-07,-9.86E+00
2.72E-07,-9.94E+00
2.74E-07,-9.94E+00
2.76E-07,-9.94E+00
2.78E-07,-9.94E+00
2.80E-07,-9.86E+00
2.82E-07,-9.94E+00
2.84E-07,-9.94E+00
2.86E-07,-9.94E+00
2.88E-07,-9.94E+00
2.90E-07,-9.86E+00
2.92E-07,-9.94E+00
2.94E-07,-9.94E+00
2.96E-07,-1.00E+01
2.98E-07,-9.94E+00
3.00E-07,-9.86E+00
3.02E-07,-9.94E+00
3.04E-07,-9.94E+00
3.06E-07,-9.94E+00
3.08E-07,-9.94E+00
3.10E-07,-9.86E+00
3.12E-07,-9.94E+00
3.14E-07,-9.94E+00
3.16E-07,-9.94E+00
3.18E-07,-9.94E+00
3.20E-07,-9.86E+00
3.22E-07,-9.94E+00
3.24E-07,-9.94E+00
3.26E-07,-9.94E+00
3.28E-07,-9.94E+00
3.30E-07,-9.86E+00
3.32E-07,-9.94E+00
3.34E-07,-9.94E+00
3.36E-07,-9.94E+00
3.38E-07,-9.94E+00
3.40E-07,-9.86E+00
3.42E-07,-9.94E+00
3.44E-07,-9.94E+00
3.46E-07,-1.00E+01
3.48E-07,-9.94E+00
3.50E-07,-9.86E+00
3.52E-07,-9.94E+00
3.54E-07,-9.94E+00
3.56E-07,-1.00E+01
3.58E-07,-9.94E+00
3.60E-07,-9.94E+00
3.62E-07,-1.00E+01
3.64E-07,-9.94E+00
3.66E-07,-9.94E+00
3.68E-07,-9.94E+00
3.70E-07,-9.94E+00
3.72E-07,-9.94E+00
3.74E-07,-9.94E+00
3.76E-07,-9.94E+00
3.78E-07,-9.94E+00
3.80E-07,-9.86E+00
3.82E-07,-9.94E+00
3.84E-07,-9.94E+00
3.86E-07,-9.94E+00
3.88E-07,-9.94E+00
3.90E-07,-9.86E+00
3.92E-07,-9.94E+00
3.94E-07,-9.94E+00
3.96E-07,-9.94E+00
3.98E-07,-9.94E+00
4.00E-07,-9.94E+00
4.02E-07,-9.94E+00
4.04E-07,-9.94E+00
4.06E-07,-9.94E+00
4.08E-07,-9.94E+00
4.10E-07,-9.94E+00
4.12E-07,-9.94E+00
