Time,Volt
6.00E-09,9.54E-07
8.00E-09,9.54E-07
1.00E-08,-8.00E-02
1.20E-08,-8.00E-02
1.40E-08,-8.00E-02
1.60E-08,9.54E-07
1.80E-08,9.54E-07
2.00E-08,-8.00E-02
2.20E-08,-8.00E-02
2.40E-08,9.54E-07
2.60E-08,9.54E-07
2.80E-08,9.54E-07
3.00E-08,-8.00E-02
3.20E-08,9.54E-07
3.40E-08,-8.00E-02
3.60E-08,9.54E-07
3.80E-08,9.54E-07
4.00E-08,-8.00E-02
4.20E-08,-8.00E-02
4.40E-08,9.54E-07
4.60E-08,9.54E-07
4.80E-08,9.54E-07
5.00E-08,-8.00E-02
5.20E-08,-8.00E-02
5.40E-08,9.54E-07
5.60E-08,9.54E-07
5.80E-08,9.54E-07
6.00E-08,-8.00E-02
6.20E-08,-8.00E-02
6.40E-08,-8.00E-02
6.60E-08,9.54E-07
6.80E-08,9.54E-07
7.00E-08,9.54E-07
7.20E-08,9.54E-07
7.40E-08,9.54E-07
7.60E-08,9.54E-07
7.80E-08,9.54E-07
8.00E-08,-8.00E-02
8.20E-08,-8.00E-02
8.40E-08,9.54E-07
8.60E-08,9.54E-07
8.80E-08,9.54E-07
9.00E-08,-8.00E-02
9.20E-08,-8.00E-02
9.40E-08,9.54E-07
9.60E-08,9.54E-07
9.80E-08,9.54E-07
1.00E-07,-8.00E-02
1.02E-07,-8.00E-02
1.04E-07,9.54E-07
1.06E-07,9.54E-07
1.08E-07,9.54E-07
1.10E-07,-8.00E-02
1.12E-07,-8.00E-02
1.14E-07,9.54E-07
1.16E-07,9.54E-07
1.18E-07,9.54E-07
1.20E-07,-8.00E-02
1.22E-07,9.54E-07
1.24E-07,9.54E-07
1.26E-07,9.54E-07
1.28E-07,9.54E-07
1.30E-07,-8.00E-02
1.32E-07,9.54E-07
1.34E-07,9.54E-07
1.36E-07,9.54E-07
1.38E-07,9.54E-07
1.40E-07,-8.00E-02
1.42E-07,-8.00E-02
1.44E-07,9.54E-07
1.46E-07,9.54E-07
1.48E-07,9.54E-07
1.50E-07,-8.00E-02
1.52E-07,-8.00E-02
1.54E-07,9.54E-07
1.56E-07,9.54E-07
1.58E-07,9.54E-07
1.60E-07,-8.00E-02
1.62E-07,-8.00E-02
1.64E-07,9.54E-07
1.66E-07,9.54E-07
1.68E-07,9.54E-07
1.70E-07,-8.00E-02
1.72E-07,9.54E-07
1.74E-07,9.54E-07
1.76E-07,9.54E-07
1.78E-07,9.54E-07
1.80E-07,-8.00E-02
1.82E-07,-8.00E-02
1.84E-07,9.54E-07
1.86E-07,9.54E-07
1.88E-07,9.54E-07
1.90E-07,-8.00E-02
1.92E-07,-8.00E-02
1.94E-07,9.54E-07
1.96E-07,9.54E-07
1.98E-07,9.54E-07
2.00E-07,-8.00E-02
2.02E-07,9.54E-07
2.04E-07,-8.00E-02
2.06E-07,9.54E-07
2.08E-07,9.54E-07
2.10E-07,-8.00E-02
2.12E-07,-8.00E-02
2.14E-07,9.54E-07
2.16E-07,9.54E-07
2.18E-07,9.54E-07
2.20E-07,9.54E-07
2.22E-07,-8.00E-02
2.24E-07,9.54E-07
2.26E-07,9.54E-07
2.28E-07,9.54E-07
2.30E-07,-8.00E-02
2.32E-07,-8.00E-02
2.34E-07,9.54E-07
2.36E-07,9.54E-07
2.38E-07,9.54E-07
2.40E-07,-8.00E-02
2.42E-07,-8.00E-02
2.44E-07,-8.00E-02
2.46E-07,9.54E-07
2.48E-07,9.54E-07
2.50E-07,9.54E-07
2.52E-07,9.54E-07
2.54E-07,9.54E-07
2.56E-07,9.54E-07
2.58E-07,9.54E-07
2.60E-07,-8.00E-02
2.62E-07,9.54E-07
2.64E-07,9.54E-07
2.66E-07,9.54E-07
2.68E-07,9.54E-07
2.70E-07,-8.00E-02
2.72E-07,9.54E-07
2.74E-07,-8.00E-02
2.76E-07,-8.00E-02
2.78E-07,9.54E-07
2.80E-07,9.54E-07
2.82E-07,-8.00E-02
2.84E-07,9.54E-07
2.86E-07,9.54E-07
2.88E-07,9.54E-07
2.90E-07,-8.00E-02
2.92E-07,9.54E-07
2.94E-07,9.54E-07
2.96E-07,9.54E-07
2.98E-07,9.54E-07
3.00E-07,-8.00E-02
3.02E-07,-8.00E-02
3.04E-07,9.54E-07
3.06E-07,9.54E-07
3.08E-07,9.54E-07
3.10E-07,-8.00E-02
3.12E-07,-8.00E-02
3.14E-07,9.54E-07
3.16E-07,9.54E-07
3.18E-07,9.54E-07
3.20E-07,-8.00E-02
3.22E-07,-8.00E-02
3.24E-07,9.54E-07
3.26E-07,9.54E-07
3.28E-07,9.54E-07
